Row ID|Order Priority|Discount|Unit Price|Shipping Cost|Customer ID|Customer Name|Ship Mode|Customer Segment|Product Category|Product Sub-Category|Product Container|Product Name|Product Base Margin|Country|Region|State or Province|City|Postal Code|Order Date|Ship Date|Profit|Quantity ordered new|Sales|Order ID
19225|Low|0.1|40.48|19.99|696|Johnny Reid|Regular Air|Corporate|Technology|Computer Peripherals|Small Box|Keytronic Designer 104- Key Black Keyboard|0.77|United States|Central|Indiana|Crown Point|46307|2015-04-07|2015-04-09|-580.32|9|355.84|89848
22616|Medium|0.1|175.99|8.99|697|Adam G Sawyer|Regular Air|Corporate|Technology|Telephones and Communication|Small Box|2180|0.57|United States|Central|Indiana|East Chicago|46312|2015-03-27|2015-03-28|928.9607999999998|10|1346.32|89847
25480|Critical|0.08|14.81|13.32|697|Adam G Sawyer|Regular Air|Corporate|Office Supplies|Appliances|Small Box|Holmes Replacement Filter for HEPA Air Cleaner, Large Room|0.43|United States|Central|Indiana|East Chicago|46312|2015-02-07|2015-02-09|-131.6172|20|292.18|89849
20633|Not Specified|0.04|10.64|5.16|721|Melvin Duke|Regular Air|Corporate|Furniture|Office Furnishings|Small Box|Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry|0.57|United States|Central|Indiana|Frankfort|46041|2015-06-24|2015-06-25|24.096|6|66.9|91053
20634|Not Specified|0.03|2.78|1.34|721|Melvin Duke|Express Air|Corporate|Office Supplies|Pens & Art Supplies|Wrap Bag|Prang Drawing Pencil Set|0.45|United States|Central|Indiana|Frankfort|46041|2015-06-24|2015-06-26|6.972|15|43.13|91053
24574|Medium|0.01|7.28|11.15|721|Melvin Duke|Regular Air|Corporate|Office Supplies|Paper|Small Box|Array® Parchment Paper, Assorted Colors|0.37|United States|Central|Indiana|Frankfort|46041|2015-04-11|2015-04-13|-24.246|1|11.21|91054
21110|Low|0.0|20.99|3.3|759|Bernice F Day|Regular Air|Small Business|Technology|Telephones and Communication|Small Pack|Accessory39|0.81|United States|Central|Illinois|Quincy|62301|2015-05-29|2015-06-05|-92.96100000000001|5|92.96|86639
18735|Critical|0.1|31.78|1.99|767|Jeffrey Mueller|Regular Air|Corporate|Technology|Computer Peripherals|Small Pack|Memorex 4.7GB DVD-RAM, 3/Pack|0.42|United States|Central|Illinois|Rock Island|61201|2015-01-30|2015-02-01|232.2816|11|336.64|86279
24629|Not Specified|0.09|6.48|9.68|792|Holly Pate|Regular Air|Corporate|Office Supplies|Paper|Small Box|Xerox 1993|0.36|United States|Central|Oklahoma|Mustang|73064|2015-06-21|2015-06-22|-204.16|16|99.92|88753
18347|Not Specified|0.06|8.6|6.19|796|Amanda Conner|Regular Air|Corporate|Office Supplies|Binders and Binder Accessories|Small Box|Avery Printable Repositionable Plastic Tabs|0.38|United States|Central|Nebraska|Papillion|68046|2015-03-11|2015-03-12|-46.115|9|79.4|86867
18184|Not Specified|0.1|14.42|6.75|796|Amanda Conner|Regular Air|Corporate|Office Supplies|Appliances|Medium Box|Holmes Odor Grabber|0.52|United States|Central|Nebraska|Papillion|68046|2015-06-19|2015-06-22|-20.104|1|15.49|86869
21350|Critical|0.0|11.97|4.98|825|Marvin Hunt|Regular Air|Home Office|Office Supplies|Appliances|Small Box|Staples 6 Outlet Surge|0.58|United States|Central|Texas|Abilene|79605|2015-05-21|2015-05-24|3.384000000000004|4|53.3|89258
24842|Medium|0.01|6.98|1.6|827|Sheryl Marsh|Regular Air|Home Office|Office Supplies|Paper|Wrap Bag|Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”|0.38|United States|Central|Texas|Amarillo|79109|2015-05-25|2015-05-26|0.3460000000000001|3|21.93|89259
21214|Critical|0.03|14.2|5.3|865|Dana Burgess|Regular Air|Corporate|Furniture|Office Furnishings|Wrap Bag|Coloredge Poster Frame|0.46|United States|Central|Indiana|East Chicago|46312|2015-05-27|2015-05-28|122.21|18|267.2|90674
19947|Low|0.04|6.48|5.16|865|Dana Burgess|Express Air|Corporate|Office Supplies|Paper|Small Box|Xerox 1985|0.37|United States|Central|Indiana|East Chicago|46312|2015-02-26|2015-03-02|-11.1332|12|86.79|90675
24774|Not Specified|0.04|29.18|8.55|868|Sharon Ellis|Express Air|Corporate|Furniture|Office Furnishings|Small Box|Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black|0.42|United States|Central|Minnesota|Shoreview|55126|2015-02-25|2015-02-27|201.7353|10|292.37|91194
24775|Not Specified|0.0|80.98|35.0|868|Sharon Ellis|Regular Air|Corporate|Office Supplies|Storage & Organization|Large Box|"Carina 42""Hx23 3/4""W Media Storage Unit"|0.83|United States|Central|Minnesota|Shoreview|55126|2015-02-25|2015-02-27|-684.78|8|682.79|91194
24763|Critical|0.06|6.48|8.88|868|Sharon Ellis|Regular Air|Corporate|Office Supplies|Paper|Small Box|Xerox 224|0.37|United States|Central|Minnesota|Shoreview|55126|2015-03-06|2015-03-07|-237.47|20|125.77|91195
24764|Critical|0.09|349.45|60.0|868|Sharon Ellis|Delivery Truck|Corporate|Furniture|Tables|Jumbo Drum|SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black||United States|Central|Minnesota|Shoreview|55126|2015-03-06|2015-03-07|-2946.051|12|3918.98|91195
19401|Critical|0.06|25.98|14.36|885|Malcolm Robertson|Delivery Truck|Corporate|Furniture|Chairs & Chairmats|Jumbo Drum|Global Stack Chair without Arms, Black|0.6|United States|Central|Texas|Amarillo|79109|2015-05-24|2015-05-25|55.88800000000003|41|1033.56|89537
26011|Critical|0.08|1.81|0.75|890|Billie Fowler|Regular Air|Consumer|Furniture|Chairs & Chairmats|Jumbo Drum|Metal Folding Chairs, Beige, 4/Carton|0.58|United States|Central|Texas|Bedford|76021|2015-01-05|2015-01-06|1.3224|11|19.97|89536
26015|Critical|0.04|125.99|5.26|890|Billie Fowler|Regular Air|Consumer|Technology|Telephones and Communication|Small Box|232|0.55|United States|Central|Texas|Bedford|76021|2015-01-05|2015-01-05|455.4207|6|660.03|89536
20045|Critical|0.01|8.34|0.96|896|Jennifer Siegel|Regular Air|Corporate|Furniture|Office Furnishings|Wrap Bag|Document Clip Frames|0.43|United States|Central|Texas|Denton|76201|2015-01-10|2015-01-12|34.3482|6|49.78|90166
20046|Critical|0.06|3.28|3.97|896|Jennifer Siegel|Regular Air|Corporate|Office Supplies|Pens & Art Supplies|Wrap Bag|Newell 337|0.56|United States|Central|Texas|Denton|76201|2015-01-10|2015-01-11|-66.65|5|16.62|90166
19470|Critical|0.06|47.98|3.61|896|Jennifer Siegel|Regular Air|Corporate|Technology|Computer Peripherals|Small Pack|DS/HD IBM Formatted Diskettes, 200/Pack - Staples|0.71|United States|Central|Texas|Denton|76201|2015-06-20|2015-06-22|35.955|11|517.68|90167
24953|High|0.06|350.98|30.0|915|Carol Sherrill|Delivery Truck|Home Office|Furniture|Chairs & Chairmats|Jumbo Drum|Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat|0.61|United States|Central|Texas|Bryan|77803|2015-01-04|2015-01-05|-489.4156|1|346.52|86356
25833|Low|0.05|161.55|19.99|916|Marion Wilcox|Regular Air|Corporate|Office Supplies|Storage & Organization|Small Box|Fellowes Super Stor/Drawer® Files|0.66|United States|Central|Texas|Burleson|76028|2015-01-04|2015-01-11|35.31|3|499.31|86357
19279|Critical|0.06|40.98|2.99|950|Jane Shah|Regular Air|Consumer|Office Supplies|Binders and Binder Accessories|Small Box|"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"|0.36|United States|Central|Minnesota|Prior Lake|55372|2015-01-02|2015-01-04|-14.80188|1|41.6|89083
19127|Low|0.05|1500.97|29.7|950|Jane Shah|Delivery Truck|Consumer|Technology|Office Machines|Jumbo Drum|Epson DFX5000+ Dot Matrix Printer|0.57|United States|Central|Minnesota|Prior Lake|55372|2015-03-22|2015-03-22|-2561.3235|1|1497.22|89084
19128|Low|0.02|48.04|5.09|950|Jane Shah|Regular Air|Consumer|Office Supplies|Paper|Small Box|Xerox 1910|0.37|United States|Central|Minnesota|Prior Lake|55372|2015-03-22|2015-03-26|168.9189|5|244.81|89084
19129|Low|0.03|4.28|1.6|950|Jane Shah|Regular Air|Consumer|Office Supplies|Pens & Art Supplies|Wrap Bag|Newell 320|0.58|United States|Central|Minnesota|Prior Lake|55372|2015-03-22|2015-03-29|-6.2|1|4.55|89084
20073|Low|0.1|7.31|0.49|954|Tony Chandler|Regular Air|Small Business|Office Supplies|Labels|Small Box|Self-Adhesive Address Labels for Typewriters by Universal|0.38|United States|Central|Texas|Highland Village|75067|2015-02-12|2015-02-21|19.0647|4|27.63|90771
20074|Low|0.08|6.7|1.56|954|Tony Chandler|Regular Air|Small Business|Office Supplies|Pens & Art Supplies|Wrap Bag|Turquoise Lead Holder with Pocket Clip|0.52|United States|Central|Texas|Highland Village|75067|2015-02-12|2015-02-12|10.56|5|31.21|90771
25795|Not Specified|0.01|145.45|17.85|959|Sally House|Delivery Truck|Corporate|Technology|Office Machines|Jumbo Drum|Panasonic KX-P1150 Dot Matrix Printer|0.56|United States|Central|Texas|Burleson|76028|2015-03-22|2015-03-23|837.6806999999999|8|1214.03|91581
2428|Low|0.03|2.94|0.96|962|Yvonne Clarke|Regular Air|Home Office|Office Supplies|Pens & Art Supplies|Wrap Bag|Newell 343|0.58|United States|Central|Illinois|Chicago|60610|2015-02-04|2015-02-08|-4.2|2|7.01|17636
19380|Low|0.06|10.14|2.27|1005|Lloyd Dickson|Regular Air|Small Business|Office Supplies|Paper|Wrap Bag|"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack"|0.36|United States|Central|Illinois|Buffalo Grove|60089|2015-03-04|2015-03-04|-3.88|1|12.18|90043
20167|High|0.02|40.99|17.48|1005|Lloyd Dickson|Regular Air|Small Business|Office Supplies|Paper|Small Box|Xerox 1893|0.36|United States|Central|Illinois|Buffalo Grove|60089|2015-02-27|2015-02-28|551.0928|23|950.43|90044
24926|Critical|0.09|517.48|16.63|1020|Julie Porter|Delivery Truck|Small Business|Technology|Office Machines|Jumbo Box|Panasonic KX-P3626 Dot Matrix Printer|0.59|United States|Central|Kansas|Pittsburg|66762|2015-03-07|2015-03-07|909.36|5|2354.54|88632
23562|Critical|0.07|4.13|5.04|1020|Julie Porter|Regular Air|Small Business|Office Supplies|Binders and Binder Accessories|Small Box|"ACCOHIDE® 3-Ring Binder, Blue, 1"""|0.38|United States|Central|Kansas|Pittsburg|66762|2015-02-06|2015-02-07|-76.4244|20|79.06|88634
23563|Critical|0.0|4.48|2.5|1020|Julie Porter|Regular Air|Small Business|Office Supplies|Envelopes|Small Box|Ampad #10 Peel & Seel® Holiday Envelopes|0.37|United States|Central|Kansas|Pittsburg|66762|2015-02-06|2015-02-08|8.732|14|65.14|88634
19445|Critical|0.01|15.99|13.18|1065|Vicki Bond|Regular Air|Corporate|Office Supplies|Binders and Binder Accessories|Small Box|"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""|0.37|United States|Central|Illinois|Burbank|60459|2015-02-18|2015-02-20|-99.43544000000001|23|377.44|88899
20445|Low|0.04|22.84|16.87|1068|Erik Barr|Regular Air|Home Office|Office Supplies|Paper|Small Box|Xerox 1982|0.39|United States|Central|Illinois|Calumet City|60409|2015-03-16|2015-03-16|-97.28|12|286.4|87109
24737|Medium|0.02|15.94|5.45|1069|Pam Bennett|Regular Air|Home Office|Office Supplies|Pens & Art Supplies|Small Pack|Boston 16701 Slimline Battery Pencil Sharpener|0.55|United States|Central|Illinois|Carbondale|62901|2015-05-14|2015-05-15|139.612|41|664.34|87110
26176|High|0.04|19.23|6.15|1075|Theodore Tyson|Regular Air|Home Office|Furniture|Office Furnishings|Small Pack|"Executive Impressions 13"" Clairmont Wall Clock"|0.44|United States|Central|Illinois|Romeoville|60441|2015-03-09|2015-03-10|152.4348|11|220.92|86422
23312|Not Specified|0.08|13.9|7.59|1080|Colleen Fletcher|Regular Air|Corporate|Office Supplies|Scissors, Rulers and Trimmers|Small Pack|"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"|0.56|United States|Central|Illinois|Saint Charles|60174|2015-05-08|2015-05-09|9.862000000000009|14|196.41|88461
24324|Not Specified|0.07|55.99|5.0|1083|Hazel Dale|Express Air|Corporate|Technology|Telephones and Communication|Small Pack|Accessory36|0.83|United States|Central|Illinois|Springfield|62701|2015-03-31|2015-04-02|-232.991|1|54.08|88460
21847|Not Specified|0.05|328.14|91.05|1103|Sidney Bowling|Delivery Truck|Home Office|Office Supplies|Appliances|Jumbo Drum|Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black|0.57|United States|Central|Nebraska|Omaha|68046|2015-04-10|2015-04-11|772.04|7|2291.39|90977
2808|Medium|0.04|6.35|1.02|1106|Maxine Collier Grady|Regular Air|Small Business|Office Supplies|Paper|Wrap Bag|"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""|0.39|United States|Central|Texas|Dallas|75220|2015-05-20|2015-05-23|81.91|52|318.47|20261
106|High|0.01|9.31|3.98|1106|Maxine Collier Grady|Regular Air|Small Business|Office Supplies|Scissors, Rulers and Trimmers|Small Pack|Acme® Forged Steel Scissors with Black Enamel Handles|0.56|United States|Central|Texas|Dallas|75220|2015-05-21|2015-05-22|-10.9|61|586.96|646
6443|Not Specified|0.08|140.81|24.49|1106|Maxine Collier Grady|Regular Air|Consumer|Furniture|Chairs & Chairmats|Large Box|Hon Olson Stacker Stools|0.57|United States|Central|Texas|Dallas|75220|2015-06-06|2015-06-08|1232.79|81|11272.77|45824
18106|High|0.01|9.31|3.98|1107|Joanna Keith|Regular Air|Small Business|Office Supplies|Scissors, Rulers and Trimmers|Small Pack|Acme® Forged Steel Scissors with Black Enamel Handles|0.56|United States|Central|Texas|Lake Jackson|77566|2015-05-21|2015-05-22|2.180000000000001|15|144.33|86411
20807|Medium|0.09|31.74|12.62|1108|Dwight Bishop|Express Air|Small Business|Office Supplies|Binders and Binder Accessories|Small Box|GBC Wire Binding Strips|0.37|United States|Central|Texas|Lancaster|75146|2015-05-20|2015-05-20|67.1075|9|270.55|86409
20808|Medium|0.04|6.35|1.02|1108|Dwight Bishop|Regular Air|Small Business|Office Supplies|Paper|Wrap Bag|"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""|0.39|United States|Central|Texas|Lancaster|75146|2015-05-20|2015-05-23|54.9378|13|79.62|86409
20809|Medium|0.02|65.99|8.99|1108|Dwight Bishop|Express Air|Small Business|Technology|Telephones and Communication|Small Box|Talkabout T8367|0.56|United States|Central|Texas|Lancaster|75146|2015-05-20|2015-05-21|168.237|8|479.79|86409
22480|Medium|0.08|8.37|10.16|1109|Dennis Welch|Regular Air|Consumer|Furniture|Office Furnishings|Large Box|Westinghouse Clip-On Gooseneck Lamps|0.59|United States|Central|Texas|Laredo|78041|2015-06-29|2015-06-29|-169.232|13|108.99|86410
22052|Medium|0.02|4.06|6.89|1127|Ray Grady|Regular Air|Consumer|Office Supplies|Appliances|Small Box|Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac|0.6|United States|Central|Texas|Eagle Pass|78852|2015-02-24|2015-02-26|-93.73519999999999|16|66.81|87221
26377|Low|0.04|4.71|0.7|1127|Ray Grady|Regular Air|Consumer|Office Supplies|Rubber Bands|Wrap Bag|Plymouth Boxed Rubber Bands by Plymouth|0.8|United States|Central|Texas|Eagle Pass|78852|2015-06-22|2015-06-26|4.53|19|90.52|87222
26378|Low|0.06|4.2|2.26|1128|Kurt O'Connor|Regular Air|Consumer|Office Supplies|Paper|Wrap Bag|Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad|0.36|United States|Central|Texas|Edinburg|78539|2015-06-22|2015-06-27|9.78|13|55.97|87222
19917|Medium|0.02|7.64|1.39|1131|Benjamin Strauss|Regular Air|Home Office|Office Supplies|Envelopes|Small Box|"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"|0.36|United States|Central|Texas|El Paso|79907|2015-05-21|2015-05-23|70.19369999999999|13|101.73|88103
23860|Medium|0.06|6.37|5.19|1132|Michael Robbins|Regular Air|Corporate|Office Supplies|Binders and Binder Accessories|Small Box|C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack|0.38|United States|Central|Texas|Euless|76039|2015-02-10|2015-02-11|-48.2195|6|37.7|88101
22501|Low|0.04|8.6|6.19|1132|Michael Robbins|Regular Air|Home Office|Office Supplies|Binders and Binder Accessories|Small Box|Avery Printable Repositionable Plastic Tabs|0.38|United States|Central|Texas|Euless|76039|2015-02-16|2015-02-23|-63.8135|9|75.81|88102
22502|Low|0.07|699.99|24.49|1132|Michael Robbins|Regular Air|Home Office|Technology|Copiers and Fax|Large Box|Canon Imageclass D680 Copier / Fax|0.54|United States|Central|Texas|Euless|76039|2015-02-16|2015-02-20|325.29|4|2630.0|88102
23568|Low|0.03|30.98|6.5|1132|Michael Robbins|Regular Air|Corporate|Technology|Computer Peripherals|Small Box|Logitech Internet Navigator Keyboard|0.79|United States|Central|Texas|Euless|76039|2015-06-13|2015-06-17|-115.36|11|333.02|88104
26099|Low|0.02|4.98|6.07|1133|Marjorie Owens|Regular Air|Home Office|Office Supplies|Paper|Small Box|Xerox 1897|0.36|United States|Central|Texas|Farmers Branch|75234|2015-01-26|2015-01-28|-46.92|5|27.76|88105
22119|High|0.09|270.97|28.06|1136|Carmen McPherson|Delivery Truck|Consumer|Technology|Office Machines|Jumbo Drum|Epson LQ-570e Dot Matrix Printer|0.56|United States|Central|Illinois|Carol Stream|60188|2015-01-02|2015-01-04|2660.1432|15|3855.28|87940
19357|Medium|0.02|160.98|30.0|1138|Malcolm Floyd|Delivery Truck|Home Office|Furniture|Chairs & Chairmats|Jumbo Drum|Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms|0.62|United States|Central|Texas|The Colony|75056|2015-02-16|2015-02-19|-51.116|1|192.49|86574
25467|Medium|0.05|363.25|19.99|1142|Russell Chan|Regular Air|Home Office|Office Supplies|Appliances|Small Box|Hoover WindTunnel™ Plus Canister Vacuum|0.57|United States|Central|Texas|Waco|76706|2015-01-04|2015-01-06|1766.7795|7|2560.55|86573
24539|Medium|0.01|18.97|9.54|1142|Russell Chan|Regular Air|Home Office|Office Supplies|Paper|Small Box|Xerox 1939|0.37|United States|Central|Texas|Waco|76706|2015-06-06|2015-06-09|85.875|11|227.67|86575
18636|Low|0.01|3.08|0.5|1211|Debra Proctor|Regular Air|Corporate|Office Supplies|Labels|Small Box|Avery 497|0.37|United States|Central|Indiana|Fort Wayne|46806|2015-02-01|2015-02-06|9.0045|4|13.05|88598
22528|High|0.08|4.91|4.97|1212|Eileen Fletcher|Regular Air|Corporate|Office Supplies|Binders and Binder Accessories|Small Box|"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"|0.38|United States|Central|Indiana|Gary|46404|2015-01-15|2015-01-16|-99.7625|12|58.95|88600
22529|High|0.01|3499.99|24.49|1212|Eileen Fletcher|Regular Air|Corporate|Technology|Copiers and Fax|Large Box|Canon imageCLASS 2200 Advanced Copier|0.37|United States|Central|Indiana|Gary|46404|2015-01-15|2015-01-16|-3061.82|1|3672.89|88600
24270|Low|0.07|29.89|1.99|1213|Jeremy Pratt|Express Air|Corporate|Technology|Computer Peripherals|Small Pack|Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS|0.5|United States|Central|Indiana|Granger|46530|2015-02-04|2015-02-09|258.6189|13|374.81|88599
24271|Low|0.03|8.34|4.82|1213|Jeremy Pratt|Regular Air|Corporate|Office Supplies|Paper|Small Box|Southworth 25% Cotton Antique Laid Paper & Envelopes|0.4|United States|Central|Indiana|Granger|46530|2015-02-04|2015-02-08|-6.71|5|43.27|88599
22530|High|0.03|5.84|1.2|1213|Jeremy Pratt|Regular Air|Corporate|Office Supplies|Pens & Art Supplies|Wrap Bag|Newell 312|0.55|United States|Central|Indiana|Granger|46530|2015-01-15|2015-01-17|-0.009999999999999787|2|11.74|88600
25811|Medium|0.01|4.98|4.62|1229|Patrick Byrne|Express Air|Small Business|Technology|Computer Peripherals|Small Pack|"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack"|0.64|United States|Central|Texas|Sulphur Springs|75482|2015-02-16|2015-02-18|-111.72|10|55.68|90378
21206|Critical|0.1|120.98|9.07|1233|Gary Hester|Express Air|Consumer|Office Supplies|Binders and Binder Accessories|Small Box|GBC VeloBinder Electric Binding Machine|0.35|United States|Central|Texas|Flower Mound|75028|2015-04-09|2015-04-11|297.45716|5|568.24|89375
21207|Critical|0.02|152.48|6.5|1233|Gary Hester|Express Air|Consumer|Technology|Computer Peripherals|Small Box|Adesso Programmable 142-Key Keyboard|0.74|United States|Central|Texas|Flower Mound|75028|2015-04-09|2015-04-11|-564.6024|1|162.91|89375
19874|High|0.09|99.99|19.99|1233|Gary Hester|Regular Air|Consumer|Technology|Computer Peripherals|Small Box|US Robotics 56K V.92 External Faxmodem|0.52|United States|Central|Texas|Flower Mound|75028|2015-06-04|2015-06-06|-161.475|1|97.65|89376
19875|High|0.04|205.99|5.26|1233|Gary Hester|Regular Air|Consumer|Technology|Telephones and Communication|Small Box|i470|0.56|United States|Central|Texas|Flower Mound|75028|2015-06-04|2015-06-05|-0.81400000000001|6|1018.61|89376
20592|Medium|0.03|128.24|12.65|1237|Eva Simpson|Regular Air|Corporate|Furniture|Chairs & Chairmats|Medium Box|SAFCO Folding Chair Trolley||United States|Central|Texas|Carrollton|75007|2015-01-31|2015-02-02|790.4639999999998|9|1145.6|86075
18625|Not Specified|0.02|7.38|5.21|1237|Eva Simpson|Regular Air|Corporate|Furniture|Office Furnishings|Small Box|Eldon® Expressions™ Wood Desk Accessories, Oak|0.56|United States|Central|Texas|Carrollton|75007|2015-03-29|2015-03-30|7.74|3|24.52|86076
20432|Medium|0.05|300.98|13.99|1237|Eva Simpson|Regular Air|Corporate|Technology|Office Machines|Medium Box|Polycom VoiceStation 100|0.39|United States|Central|Texas|Carrollton|75007|2015-05-25|2015-05-26|3985.3089|20|5775.81|86077
20433|Medium|0.04|205.99|5.0|1237|Eva Simpson|Express Air|Corporate|Technology|Telephones and Communication|Small Box|Phone 918|0.59|United States|Central|Texas|Carrollton|75007|2015-05-25|2015-05-26|13.95680000000002|11|1878.24|86077
20593|Medium|0.01|160.98|30.0|1238|April Bowers|Delivery Truck|Corporate|Furniture|Chairs & Chairmats|Jumbo Drum|Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms|0.62|United States|Central|Texas|Cedar Hill|75104|2015-01-31|2015-02-02|788.79|10|1634.67|86075
23117|High|0.1|22.38|15.1|1247|Henry O'Connell|Regular Air|Home Office|Office Supplies|Binders and Binder Accessories|Small Box|Avery Flip-Chart Easel Binder, Black|0.38|United States|Central|Texas|Leander|78641|2015-04-05|2015-04-06|-107.5135|7|152.11|91555
23118|High|0.04|6.98|2.83|1247|Henry O'Connell|Regular Air|Home Office|Furniture|Office Furnishings|Small Pack|G.E. Halogen Desk Lamp Bulbs|0.37|United States|Central|Texas|Leander|78641|2015-04-05|2015-04-07|24.8193|5|35.97|91555
18413|High|0.0|3.89|7.01|1250|Kara Patton|Regular Air|Corporate|Office Supplies|Binders and Binder Accessories|Small Box|Avery Binder Labels|0.37|United States|Central|Illinois|Carpentersville|60110|2015-04-09|2015-04-09|-255.1689|21|85.64|87877
18414|High|0.09|120.98|30.0|1250|Kara Patton|Delivery Truck|Corporate|Furniture|Chairs & Chairmats|Jumbo Drum|Hon Every-Day® Chair Series Swivel Task Chairs|0.64|United States|Central|Illinois|Carpentersville|60110|2015-04-09|2015-04-11|74.0048|22|2508.15|87877
18415|High|0.1|30.98|5.76|1250|Kara Patton|Regular Air|Corporate|Office Supplies|Paper|Small Box|"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"|0.4|United States|Central|Illinois|Carpentersville|60110|2015-04-09|2015-04-10|109.4248|8|225.62|87877
19322|Low|0.02|46.89|5.1|1253|Vickie Coates|Regular Air|Home Office|Office Supplies|Appliances|Medium Box|Bionaire Personal Warm Mist Humidifier/Vaporizer|0.46|United States|Central|Texas|Cedar Park|78613|2015-04-23|2015-04-23|421.3484999999999|13|610.65|89981
19323|Low|0.05|140.98|36.09|1253|Vickie Coates|Delivery Truck|Home Office|Furniture|Bookcases|Jumbo Box|Sauder Forest Hills Library, Woodland Oak Finish|0.77|United States|Central|Texas|Cedar Park|78613|2015-04-23|2015-04-25|-373.09|5|699.24|89981
19324|Low|0.1|212.6|110.2|1253|Vickie Coates|Delivery Truck|Home Office|Furniture|Tables|Jumbo Box|Bush Advantage Collection® Round Conference Table|0.73|United States|Central|Texas|Cedar Park|78613|2015-04-23|2015-04-25|-3465.072|12|2346.03|89981
23455|Medium|0.04|2.08|1.49|1254|Anne Bland|Regular Air|Home Office|Office Supplies|Binders and Binder Accessories|Small Box|Economy Binders|0.36|United States|Central|Texas|Channelview|77530|2015-05-21|2015-05-23|-11.2815|16|33.77|89982
23815|Critical|0.06|80.98|35.0|1254|Anne Bland|Regular Air|Home Office|Office Supplies|Storage & Organization|Large Box|Carina Double Wide Media Storage Towers in Natural & Black|0.81|United States|Central|Texas|Channelview|77530|2015-03-12|2015-03-13|-218.77|2|172.79|89983
23926|Medium|0.06|3.95|2.0|1254|Anne Bland|Regular Air|Home Office|Office Supplies|Rubber Bands|Wrap Bag|Advantus Map Pennant Flags and Round Head Tacks|0.53|United States|Central|Texas|Channelview|77530|2015-03-24|2015-03-25|-9.68|5|19.66|89984
24559|Critical|0.05|5.28|6.26|1265|Danielle Kramer|Regular Air|Home Office|Office Supplies|Paper|Small Box|Xerox 1928|0.4|United States|Central|Oklahoma|Altus|73521|2015-06-11|2015-06-12|-11.376|1|7.15|89729
20628|Critical|0.07|40.98|7.47|1279|Josephine Rao|Regular Air|Corporate|Office Supplies|Binders and Binder Accessories|Small Box|"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"|0.37|United States|Central|Indiana|Hammond|46324|2015-03-01|2015-03-02|54.90150000000001|2|81.9|90114
25005|Not Specified|0.0|442.14|14.7|1279|Josephine Rao|Delivery Truck|Corporate|Technology|Office Machines|Jumbo Drum|Okidata ML390 Turbo Dot Matrix Printers|0.56|United States|Central|Indiana|Hammond|46324|2015-03-05|2015-03-05|501.51|5|2343.34|90115
22125|Low|0.1|238.4|24.49|1281|Pauline Denton|Regular Air|Small Business|Furniture|Chairs & Chairmats|Large Box|Safco Contoured Stacking Chairs||United States|Central|Indiana|Vincennes|47591|2015-01-24|2015-01-26|875.2844|8|1774.5|89112
22126|Low|0.03|199.99|24.49|1281|Pauline Denton|Express Air|Small Business|Technology|Copiers and Fax|Large Box|Canon PC-428 Personal Copier|0.46|United States|Central|Indiana|Vincennes|47591|2015-01-24|2015-01-26|727.7361|5|1054.69|89112
19990|Not Specified|0.04|150.98|13.99|1298|Herbert Beard|Regular Air|Home Office|Technology|Office Machines|Medium Box|Canon MP41DH Printing Calculator|0.38|United States|Central|Texas|Sulphur Springs|75482|2015-02-12|2015-02-15|606.0545999999999|6|878.34|90662
19991|Not Specified|0.04|176.19|11.87|1298|Herbert Beard|Regular Air|Home Office|Office Supplies|Storage & Organization|Small Box|Fellowes High-Stak® Drawer Files|0.62|United States|Central|Texas|Sulphur Springs|75482|2015-02-12|2015-02-14|320.1|4|676.57|90662
