Row ID|Order Priority|Discount|Unit Price|Shipping Cost|Customer ID|Customer Name|Ship Mode|Customer Segment|Product Category|Product Sub-Category|Product Container|Product Name|Product Base Margin|Country|Region|State or Province|City|Postal Code|Order Date|Ship Date|Profit|Quantity ordered new|Sales|Order ID
26210|Low|0.0|15.99|13.18|535|Jill Clements|Regular Air|Corporate|Office Supplies|Binders and Binder Accessories|Small Box|"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""|0.37|United States|South|Virginia|Montclair|22025|2015-04-21|2015-04-25|46.488|23|403.25|88511
21966|Critical|0.02|280.98|57.0|568|Peter McConnell|Delivery Truck|Consumer|Furniture|Chairs & Chairmats|Jumbo Drum|Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs|0.78|United States|South|Mississippi|Columbus|39701|2015-03-04|2015-03-05|1141.794|4|1128.74|88879
22667|Not Specified|0.09|70.97|3.5|568|Peter McConnell|Regular Air|Consumer|Office Supplies|Appliances|Small Box|Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge|0.59|United States|South|Mississippi|Columbus|39701|2015-04-15|2015-04-15|-99.56800000000001|12|805.99|88880
22736|Medium|0.08|67.28|19.99|568|Peter McConnell|Express Air|Consumer|Office Supplies|Binders and Binder Accessories|Small Box|Catalog Binders with Expanding Posts|0.4|United States|South|Mississippi|Columbus|39701|2015-04-01|2015-04-03|224.8506|16|1066.54|88882
21086|Low|0.04|22.72|8.99|665|Miriam Mueller|Regular Air|Corporate|Furniture|Office Furnishings|Small Pack|"Executive Impressions 14"" Two-Color Numerals Wall Clock"|0.44|United States|South|Tennessee|Murfreesboro|37130|2015-01-16|2015-01-20|-678.496|9|202.41|88677
18667|Critical|0.02|130.98|30.0|665|Miriam Mueller|Delivery Truck|Corporate|Furniture|Chairs & Chairmats|Jumbo Drum|Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum|0.78|United States|South|Tennessee|Murfreesboro|37130|2015-04-18|2015-04-19|90.762|6|793.39|88678
24776|Low|0.02|4.57|5.42|666|Emily Sims|Regular Air|Corporate|Office Supplies|Binders and Binder Accessories|Small Box|Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders|0.37|United States|South|Tennessee|Nashville|37211|2015-04-22|2015-04-26|-352.814|11|54.04|88679
18808|Low|0.08|296.18|54.12|670|Lewis Baldwin|Delivery Truck|Home Office|Furniture|Tables|Jumbo Box|Hon 94000 Series Round Tables|0.76|United States|South|Virginia|Montclair|22025|2015-03-05|2015-03-12|-187.222|5|1429.81|88474
19326|Medium|0.04|15.42|10.68|678|Edward McKenzie|Express Air|Corporate|Office Supplies|Storage & Organization|Small Box|Decoflex Hanging Personal Folder File, Blue|0.58|United States|South|Virginia|Rose Hill|24281|2015-04-22|2015-04-23|-109.704|5|81.14|88889
20855|Not Specified|0.09|27.75|19.99|750|Jordan Wilkinson|Regular Air|Corporate|Office Supplies|Storage & Organization|Small Box|Fellowes Super Stor/Drawer®|0.67|United States|South|Kentucky|Florence|41042|2015-01-12|2015-01-13|-224.644|10|257.52|91200
23629|Low|0.06|130.98|54.74|751|David Wrenn|Delivery Truck|Corporate|Furniture|Bookcases|Jumbo Box|O'Sullivan Elevations Bookcase, Cherry Finish|0.69|United States|South|Kentucky|Georgetown|40324|2015-02-27|2015-03-06|14.76|3|411.64|91201
20001|Not Specified|0.01|150.98|30.0|799|Lee McKenna Gregory|Delivery Truck|Consumer|Furniture|Chairs & Chairmats|Jumbo Drum|Novimex Swivel Fabric Task Chair|0.74|United States|South|South Carolina|Hilton Head Island|29915|2015-01-06|2015-01-08|131.382|6|958.46|89909
20002|Not Specified|0.01|28.28|13.99|799|Lee McKenna Gregory|Express Air|Consumer|Office Supplies|Storage & Organization|Medium Box|Eldon Portable Mobile Manager|0.58|United States|South|South Carolina|Hilton Head Island|29915|2015-01-06|2015-01-08|-89.292|12|368.84|89909
20003|Not Specified|0.03|35.99|1.1|799|Lee McKenna Gregory|Regular Air|Consumer|Technology|Telephones and Communication|Small Box|Accessory35|0.55|United States|South|South Carolina|Hilton Head Island|29915|2015-01-06|2015-01-07|-211.036|1|30.86|89909
22484|Medium|0.03|35.99|5.0|803|Marianne Goldstein|Regular Air|Small Business|Technology|Telephones and Communication|Small Box|Accessory27|0.85|United States|South|Florida|New Smyrna Beach|32168|2015-04-29|2015-04-30|-184.548|3|93.82|90048
5722|Critical|0.06|179.99|13.99|806|Judy Singer|Express Air|Small Business|Technology|Telephones and Communication|Medium Box|VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine|0.57|United States|South|Florida|Miami|33132|2015-01-09|2015-01-11|1220.03784|54|8332.91|40547
20661|Low|0.04|6.24|5.22|823|Christian Albright|Regular Air|Small Business|Furniture|Office Furnishings|Small Box|Eldon Expressions Mahogany Wood Desk Collection|0.6|United States|South|Tennessee|Smyrna|37167|2015-01-12|2015-01-17|4.3809|13|80.23|89257
20663|Low|0.09|260.98|41.91|824|Joann Moser|Delivery Truck|Small Business|Furniture|Bookcases|Jumbo Box|Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors|0.59|United States|South|Tennessee|Spring Hill|37174|2015-01-12|2015-01-19|-100.744|8|2044.9|89257
24236|Not Specified|0.01|5.18|2.04|829|Monica Law Thompson|Regular Air|Corporate|Office Supplies|Paper|Wrap Bag|Array® Memo Cubes|0.36|United States|South|Arkansas|Texarkana|71854|2015-02-22|2015-02-24|-17.654|5|28.46|90271
22288|Critical|0.09|35.99|5.99|907|Rachel Casey|Regular Air|Home Office|Technology|Telephones and Communication|Wrap Bag|Accessory41|0.38|United States|South|Kentucky|Henderson|42420|2015-02-26|2015-02-27|114.3165|5|151.6|86459
21345|Medium|0.09|2.6|2.4|907|Rachel Casey|Regular Air|Home Office|Office Supplies|Pens & Art Supplies|Wrap Bag|12 Colored Short Pencils|0.58|United States|South|Kentucky|Henderson|42420|2015-06-17|2015-06-19|1107.408|12|31.73|86460
19480|Critical|0.0|5.28|5.61|910|Carla Hauser|Regular Air|Corporate|Office Supplies|Paper|Small Box|Xerox 1954|0.4|United States|South|Arkansas|Texarkana|71854|2015-05-14|2015-05-14|-149.212|15|85.26|90187
25093|Medium|0.0|170.98|35.89|970|Lynn Payne|Delivery Truck|Consumer|Furniture|Bookcases|Jumbo Box|"Rush Hierlooms Collection 1"" Thick Stackable Bookcases"|0.66|United States|South|Virginia|Rose Hill|24281|2015-04-20|2015-04-21|-102.662|8|1452.18|86173
20010|Low|0.09|300.97|7.18|983|Sue Drake|Regular Air|Corporate|Technology|Computer Peripherals|Small Box|Gyration Ultra Professional Cordless Optical Suite|0.48|United States|South|Arkansas|Searcy|72143|2015-04-27|2015-04-27|17.772|10|2848.38|90201
21184|Critical|0.09|28.48|1.99|1014|Theresa Winters|Regular Air|Home Office|Technology|Computer Peripherals|Small Pack|Memorex 4.7GB DVD+RW, 3/Pack|0.4|United States|South|Arkansas|Bryant|72022|2015-03-01|2015-03-02|-17.15|6|160.17|88387
21185|Critical|0.0|2.08|5.33|1014|Theresa Winters|Regular Air|Home Office|Furniture|Office Furnishings|Small Box|Eldon® Wave Desk Accessories|0.43|United States|South|Arkansas|Bryant|72022|2015-03-01|2015-03-03|-29.54|3|7.47|88387
21186|Critical|0.06|45.99|4.99|1014|Theresa Winters|Express Air|Home Office|Technology|Telephones and Communication|Small Box|KF 788|0.56|United States|South|Arkansas|Bryant|72022|2015-03-01|2015-03-02|-329.784|10|370.81|88387
20880|Not Specified|0.08|10.91|2.99|1014|Theresa Winters|Regular Air|Home Office|Office Supplies|Binders and Binder Accessories|Small Box|Heavy-Duty E-Z-D® Binders|0.38|United States|South|Arkansas|Bryant|72022|2015-03-05|2015-03-06|-2.1|11|119.99|88388
20531|Medium|0.0|43.98|8.99|1015|Beverly Cameron|Regular Air|Home Office|Office Supplies|Pens & Art Supplies|Small Pack|Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener|0.58|United States|South|North Carolina|Apex|27502|2015-03-18|2015-03-18|829.467|14|650.7|88390
24752|High|0.02|6.48|7.86|1016|Francis Sherrill|Express Air|Home Office|Office Supplies|Paper|Small Box|Xerox 213|0.37|United States|South|North Carolina|Asheville|28806|2015-06-12|2015-06-13|111.222|1|11.41|88389
25027|Medium|0.05|35.89|14.72|1018|Meredith Humphrey|Regular Air|Home Office|Office Supplies|Envelopes|Small Box|Jet-Pak Recycled Peel 'N' Seal Padded Mailers|0.4|United States|South|North Carolina|Cary|27511|2015-04-08|2015-04-09|22.866|19|680.39|88391
25028|Medium|0.0|11.48|5.43|1018|Meredith Humphrey|Regular Air|Home Office|Office Supplies|Paper|Small Box|Personal Creations™ Ink Jet Cards and Labels|0.36|United States|South|North Carolina|Cary|27511|2015-04-08|2015-04-08|115.728|6|75.52|88391
20669|Critical|0.1|7.64|5.83|1038|Jon Hale|Regular Air|Corporate|Office Supplies|Paper|Wrap Bag|"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"|0.36|United States|South|Florida|Belle Glade|33430|2015-06-16|2015-06-17|-403.1874|5|39.36|90641
8200|Medium|0.09|138.75|52.42|1060|Gene Gilliam|Delivery Truck|Small Business|Furniture|Tables|Jumbo Box|Balt Split Level Computer Training Table|0.74|United States|South|Georgia|Atlanta|30318|2015-03-24|2015-03-25|-445.9717762500001|23|2527.79|58628
7980|Low|0.07|6.3|0.5|1060|Gene Gilliam|Regular Air|Small Business|Office Supplies|Labels|Small Box|Avery 51|0.39|United States|South|Georgia|Atlanta|30318|2015-05-30|2015-05-30|4.1674|20|121.87|57061
19182|High|0.03|4.48|49.0|1178|Sandy Hunt|Regular Air|Consumer|Office Supplies|Appliances|Large Box|Hoover Portapower™ Portable Vacuum|0.6|United States|South|Florida|Altamonte Springs|32701|2015-04-09|2015-04-11|64.26599999999999|2|21.46|89787
19183|High|0.06|350.99|39.0|1178|Sandy Hunt|Delivery Truck|Consumer|Furniture|Chairs & Chairmats|Jumbo Drum|Global Leather Executive Chair|0.55|United States|South|Florida|Altamonte Springs|32701|2015-04-09|2015-04-11|-302.6156|10|3506.78|89787
19184|High|0.09|40.98|6.5|1178|Sandy Hunt|Express Air|Consumer|Technology|Computer Peripherals|Small Box|Targus USB Numeric Keypad|0.74|United States|South|Florida|Altamonte Springs|32701|2015-04-09|2015-04-11|5.6916|7|267.69|89787
19185|High|0.09|349.45|60.0|1178|Sandy Hunt|Delivery Truck|Consumer|Furniture|Tables|Jumbo Drum|SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black||United States|South|Florida|Altamonte Springs|32701|2015-04-09|2015-04-10|-369.11|7|2307.26|89787
22190|Medium|0.0|6783.02|24.49|1185|Lee Xu|Regular Air|Consumer|Technology|Office Machines|Large Box|Polycom ViewStation™ ISDN Videoconferencing Unit|0.39|United States|South|Alabama|Madison|35756|2015-03-21|2015-03-22|4.109999999999999|3|20552.55|85938
20764|Not Specified|0.08|11.7|6.96|1185|Lee Xu|Regular Air|Consumer|Office Supplies|Appliances|Medium Box|Harmony HEPA Quiet Air Purifiers|0.5|United States|South|Alabama|Madison|35756|2015-04-10|2015-04-13|28.566|8|87.8|85940
23468|Not Specified|0.03|5.98|1.49|1194|Sidney Brewer|Regular Air|Small Business|Office Supplies|Binders and Binder Accessories|Small Box|Avery Hanging File Binders|0.39|United States|South|Florida|Immokalee|34142|2015-05-01|2015-05-03|20.496|21|127.94|87586
20920|Not Specified|0.0|387.99|19.99|1241|Bradley Schroeder|Regular Air|Corporate|Office Supplies|Binders and Binder Accessories|Small Box|Fellowes PB300 Plastic Comb Binding Machine|0.38|United States|South|Alabama|Auburn|36830|2015-03-16|2015-03-17|-70.14|23|9280.72|90880
20233|Critical|0.06|200.97|15.59|1241|Bradley Schroeder|Delivery Truck|Small Business|Technology|Office Machines|Jumbo Drum|Hewlett-Packard Deskjet 6122 Color Inkjet Printer|0.36|United States|South|Alabama|Auburn|36830|2015-03-25|2015-03-25|531.6179999999999|7|1348.83|90881
24939|High|0.03|3.69|2.5|1259|Keith Hobbs|Express Air|Home Office|Office Supplies|Envelopes|Small Box|Colored Envelopes|0.39|United States|South|Kentucky|Danville|40422|2015-04-20|2015-04-20|-2196.684|9|38.65|86534
22363|Critical|0.01|13.99|7.51|1267|Rosemary Branch|Regular Air|Corporate|Technology|Office Machines|Medium Box|Sharp EL500L Fraction Calculator|0.39|United States|South|Florida|Boca Raton|33433|2015-02-10|2015-02-11|533.742|2|29.85|89514
21848|Not Specified|0.08|128.24|12.65|1267|Rosemary Branch|Regular Air|Corporate|Furniture|Chairs & Chairmats|Medium Box|SAFCO Folding Chair Trolley||United States|South|Florida|Boca Raton|33433|2015-05-12|2015-05-13|-379.344|3|366.44|89515
21849|Not Specified|0.04|5.98|4.38|1267|Rosemary Branch|Regular Air|Corporate|Technology|Computer Peripherals|Small Pack|"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack"|0.75|United States|South|Florida|Boca Raton|33433|2015-05-12|2015-05-14|-1522.304|11|69.75|89515
20804|Low|0.1|2.62|0.8|1347|Vivian Goldstein|Regular Air|Home Office|Office Supplies|Rubber Bands|Wrap Bag|Staples Metal Binder Clips|0.39|United States|South|Florida|Brandon|33511|2015-04-30|2015-05-06|-94.4909|21|51.86|89686
22414|High|0.0|12.2|6.02|1350|Jackie Burke|Express Air|Home Office|Furniture|Office Furnishings|Small Pack|Advantus Panel Wall Certificate Holder - 8.5x11|0.43|United States|South|Florida|Carol City|33055|2015-04-17|2015-04-18|-172.298|4|56.24|88233
18499|Not Specified|0.1|110.99|8.99|1351|Janet McCullough|Express Air|Home Office|Technology|Telephones and Communication|Small Box|LX 677|0.57|United States|South|Florida|Coconut Creek|33063|2015-01-27|2015-01-29|3285.48|7|627.78|88232
23011|Medium|0.05|12.97|1.49|1363|Earl Roy|Regular Air|Consumer|Office Supplies|Binders and Binder Accessories|Small Box|"Mead 1st Gear 2"" Zipper Binder, Asst. Colors"|0.35|United States|South|Florida|Casselberry|32707|2015-02-04|2015-02-06|5.465999999999999|2|26.37|89993
23012|Medium|0.06|5.81|3.37|1363|Earl Roy|Regular Air|Consumer|Office Supplies|Rubber Bands|Wrap Bag|Advantus Push Pins, Aluminum Head|0.54|United States|South|Florida|Casselberry|32707|2015-02-04|2015-02-06|-149.1182|9|53.44|89993
25790|Not Specified|0.07|11.29|5.03|1384|George McLamb|Regular Air|Consumer|Office Supplies|Storage & Organization|Small Box|X-Rack™ File for Hanging Folders|0.59|United States|South|Virginia|Alexandria|22304|2015-06-30|2015-07-02|-163.03|11|123.18|89407
22984|Low|0.02|70.97|3.5|1384|George McLamb|Regular Air|Consumer|Office Supplies|Appliances|Small Box|Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge|0.59|United States|South|Virginia|Alexandria|22304|2015-06-07|2015-06-14|23.61599999999995|21|1533.59|89408
25006|High|0.05|85.99|0.99|1459|Steve Raynor|Regular Air|Consumer|Technology|Telephones and Communication|Wrap Bag|Accessory34|0.55|United States|South|South Carolina|Taylors|29687|2015-04-05|2015-04-07|36.21599999999999|4|291.64|86734
20016|Medium|0.05|2.16|6.05|1499|Charlotte L Doyle|Regular Air|Home Office|Office Supplies|Binders and Binder Accessories|Small Box|Peel & Stick Add-On Corner Pockets|0.37|United States|South|Florida|Coral Gables|33134|2015-02-04|2015-02-05|-298.886|8|18.59|90731
20017|Medium|0.03|6.48|6.6|1499|Charlotte L Doyle|Regular Air|Home Office|Office Supplies|Paper|Small Box|Xerox 21|0.37|United States|South|Florida|Coral Gables|33134|2015-02-04|2015-02-05|-145.852|9|58.83|90731
20018|Medium|0.08|146.05|80.2|1499|Charlotte L Doyle|Delivery Truck|Home Office|Furniture|Tables|Jumbo Box|BPI Conference Tables|0.71|United States|South|Florida|Coral Gables|33134|2015-02-04|2015-02-05|-27.951|11|1557.66|90731
21682|Critical|0.08|3.69|0.5|1502|Renee Huang|Regular Air|Small Business|Office Supplies|Labels|Small Box|Avery 487|0.38|United States|South|Florida|Coral Springs|33065|2015-05-07|2015-05-10|-3.6547|38|129.43|89193
18868|Low|0.08|5.84|1.0|1502|Renee Huang|Express Air|Small Business|Office Supplies|Pens & Art Supplies|Wrap Bag|Quartet Omega® Colored Chalk, 12/Pack|0.38|United States|South|Florida|Coral Springs|33065|2015-06-29|2015-07-03|731.9219999999999|11|61.39|89194
18869|Low|0.0|205.99|8.99|1502|Renee Huang|Regular Air|Small Business|Technology|Telephones and Communication|Small Box|StarTAC 8000|0.6|United States|South|Florida|Coral Springs|33065|2015-06-29|2015-07-02|186.558|13|2435.52|89194
