Row ID|Order Priority|Discount|Unit Price|Shipping Cost|Customer ID|Customer Name|Ship Mode|Customer Segment|Product Category|Product Sub-Category|Product Container|Product Name|Product Base Margin|Country|Region|State or Province|City|Postal Code|Order Date|Ship Date|Profit|Quantity ordered new|Sales|Order ID
23071|High|0.07|19.84|4.1|91|Wallace Werner|Regular Air|Home Office|Office Supplies|Pens & Art Supplies|Wrap Bag|Prismacolor Color Pencil Set|0.44|United States|West|California|Vallejo|94591|2015-05-17|2015-05-18|117.852|9|170.8|87175
19877|Medium|0.05|5.18|2.04|91|Wallace Werner|Regular Air|Home Office|Office Supplies|Paper|Wrap Bag|Array® Memo Cubes|0.36|United States|West|California|Vallejo|94591|2015-02-18|2015-02-20|34.0104|10|53.54|87176
19611|Medium|0.06|175.99|8.99|91|Wallace Werner|Regular Air|Corporate|Technology|Telephones and Communication|Small Box|2180|0.57|United States|West|California|Vallejo|94591|2015-03-04|2015-03-06|2031.507|23|3363.53|87177
19074|High|0.03|4.26|1.2|114|Ron Newton|Regular Air|Home Office|Office Supplies|Pens & Art Supplies|Wrap Bag|Dixon Prang® Watercolor Pencils, 10-Color Set with Brush|0.44|United States|West|Oregon|Lake Oswego|97035|2015-01-03|2015-01-04|18.658|7|29.5|89583
19950|Medium|0.01|4.91|0.5|114|Ron Newton|Regular Air|Home Office|Office Supplies|Labels|Small Box|Avery 493|0.36|United States|West|Oregon|Lake Oswego|97035|2015-04-04|2015-04-06|40.24769999999999|12|58.33|89584
19951|Medium|0.09|4.0|1.3|114|Ron Newton|Express Air|Home Office|Office Supplies|Paper|Wrap Bag|EcoTones® Memo Sheets|0.37|United States|West|Oregon|Lake Oswego|97035|2015-04-04|2015-04-06|14.0898|5|20.42|89584
26241|Low|0.07|2.12|1.99|115|Dwight M Carr|Regular Air|Home Office|Technology|Computer Peripherals|Small Pack|Fuji Slim Jewel Case CD-R|0.55|United States|West|Oregon|Mcminnville|97128|2015-04-09|2015-04-11|-55.84|12|26.07|89585
1074|High|0.03|4.26|1.2|117|Linda Weiss|Regular Air|Home Office|Office Supplies|Pens & Art Supplies|Wrap Bag|Dixon Prang® Watercolor Pencils, 10-Color Set with Brush|0.44|United States|West|Washington|Seattle|98103|2015-01-03|2015-01-04|9.82|29|122.23|7909
1950|Medium|0.01|4.91|0.5|117|Linda Weiss|Regular Air|Home Office|Office Supplies|Labels|Small Box|Avery 493|0.36|United States|West|Washington|Seattle|98103|2015-04-04|2015-04-06|112.06|47|228.46|13959
1951|Medium|0.09|4.0|1.3|117|Linda Weiss|Express Air|Home Office|Office Supplies|Paper|Wrap Bag|EcoTones® Memo Sheets|0.37|United States|West|Washington|Seattle|98103|2015-04-04|2015-04-06|16.79|19|77.61|13959
8241|Low|0.07|2.12|1.99|117|Linda Weiss|Regular Air|Home Office|Technology|Computer Peripherals|Small Pack|Fuji Slim Jewel Case CD-R|0.55|United States|West|Washington|Seattle|98103|2015-04-09|2015-04-11|-55.84|46|99.94|58914
20688|High|0.05|6.3|0.5|120|Helen H Murphy|Regular Air|Corporate|Office Supplies|Labels|Small Box|Avery 51|0.39|United States|West|Utah|Layton|84041|2015-01-12|2015-01-13|41.29649999999999|10|59.85|86520
20689|High|0.09|205.99|3.0|120|Helen H Murphy|Express Air|Corporate|Technology|Telephones and Communication|Small Box|6185|0.58|United States|West|Utah|Layton|84041|2015-01-12|2015-01-14|1179.0237|10|1708.73|86520
25762|Critical|0.04|18.97|9.54|136|Dale Gillespie|Regular Air|Small Business|Office Supplies|Paper|Small Box|Xerox 1939|0.37|United States|West|California|Petaluma|94952|2015-05-16|2015-05-17|3.040000000000003|5|101.74|88534
25764|Critical|0.09|10.98|3.37|136|Dale Gillespie|Regular Air|Small Business|Office Supplies|Scissors, Rulers and Trimmers|Small Pack|Fiskars® Softgrip Scissors|0.57|United States|West|California|Petaluma|94952|2015-05-16|2015-05-17|2.706000000000001|8|84.52|88534
22329|Critical|0.01|95.99|4.9|156|Diana Xu|Regular Air|Corporate|Technology|Telephones and Communication|Small Box|T60|0.56|United States|West|Colorado|Fort Collins|80525|2015-05-14|2015-05-15|713.88|13|1050.08|87671
20324|High|0.03|10.89|4.5|156|Diana Xu|Regular Air|Corporate|Office Supplies|Appliances|Small Box|Belkin 6 Outlet Metallic Surge Strip|0.59|United States|West|Colorado|Fort Collins|80525|2015-01-25|2015-01-26|-18.64|3|33.82|87672
26102|Medium|0.05|100.98|35.84|164|Robin Kramer Vaughn|Delivery Truck|Home Office|Furniture|Bookcases|Jumbo Box|Bush Westfield Collection Bookcases, Fully Assembled|0.62|United States|West|Washington|Richland|99352|2015-01-02|2015-01-04|-111.4|7|715.55|89961
26103|Medium|0.02|4.98|5.49|164|Robin Kramer Vaughn|Regular Air|Home Office|Office Supplies|Paper|Small Box|Xerox 1952|0.38|United States|West|Washington|Richland|99352|2015-01-02|2015-01-03|-77.03|9|45.63|89961
5361|Critical|0.02|49.99|19.99|181|Wesley Waller|Regular Air|Small Business|Technology|Computer Peripherals|Small Box|Zoom V.92 USB External Faxmodem|0.41|United States|West|California|San Francisco|94122|2015-02-21|2015-02-21|-76.89|18|901.81|38087
522|High|0.07|1.68|1.57|181|Wesley Waller|Regular Air|Corporate|Office Supplies|Pens & Art Supplies|Wrap Bag|Newell 323|0.59|United States|West|California|San Francisco|94122|2015-05-22|2015-05-23|-35.75|116|186.59|3585
19663|Not Specified|0.0|213.45|14.7|193|Danny Hong|Delivery Truck|Corporate|Technology|Office Machines|Jumbo Drum|Panasonic KX-P2130 Dot Matrix Printer|0.59|United States|West|Utah|Layton|84041|2015-01-03|2015-01-05|-560.81418|1|224.12|90430
20645|Medium|0.07|6.54|5.27|193|Danny Hong|Regular Air|Corporate|Office Supplies|Binders and Binder Accessories|Small Box|Wilson Jones® Four-Pocket Poly Binders|0.36|United States|West|Utah|Layton|84041|2015-03-30|2015-04-01|-66.0445|21|140.3|90432
24273|Not Specified|0.02|6.48|9.17|194|Tammy Goldman|Regular Air|Corporate|Office Supplies|Paper|Small Box|Xerox 1996|0.37|United States|West|Utah|Lehi|84043|2015-01-10|2015-01-11|-105.6852|4|28.2|90431
20646|Medium|0.09|3.29|1.35|194|Tammy Goldman|Regular Air|Corporate|Office Supplies|Rubber Bands|Wrap Bag|Acco® Hot Clips™ Clips to Go|0.4|United States|West|Utah|Lehi|84043|2015-03-30|2015-04-01|15.66|23|71.55|90432
26303|Medium|0.05|119.99|56.14|218|Frances Saunders|Delivery Truck|Consumer|Technology|Office Machines|Jumbo Box|Hewlett-Packard 2600DN Business Color Inkjet Printer|0.39|United States|West|Utah|Murray|84107|2015-06-09|2015-06-11|-102.5121|6|730.37|88048
18885|Not Specified|0.0|442.14|14.7|236|Shawn McIntyre|Delivery Truck|Corporate|Technology|Office Machines|Jumbo Drum|Okidata ML390 Turbo Dot Matrix Printers|0.56|United States|West|Colorado|Louisville|80027|2015-02-22|2015-02-22|3294.825899999999|10|4775.11|86621
24327|Medium|0.1|19.98|5.77|240|Gilbert Scarborough|Express Air|Small Business|Office Supplies|Paper|Small Box|Xerox Blank Computer Paper|0.38|United States|West|Colorado|Fountain|80817|2015-04-20|2015-04-20|35.09|3|57.41|90479
24328|Medium|0.06|259.71|66.67|241|Amy Ellis Holder|Delivery Truck|Small Business|Furniture|Tables|Jumbo Box|"Bevis Round Bullnose 29"" High Table Top"|0.61|United States|West|Colorado|Grand Junction|81503|2015-04-20|2015-04-21|785.63|11|2809.87|90479
25264|Low|0.01|5.94|9.92|241|Amy Ellis Holder|Regular Air|Small Business|Office Supplies|Binders and Binder Accessories|Small Box|Storex Dura Pro™ Binders|0.38|United States|West|Colorado|Grand Junction|81503|2015-05-26|2015-06-02|-256.519|13|79.93|90480
25265|Low|0.02|125.99|3.0|241|Amy Ellis Holder|Regular Air|Small Business|Technology|Telephones and Communication|Small Box|270c|0.59|United States|West|Colorado|Grand Junction|81503|2015-05-26|2015-05-26|398.358|8|873.18|90480
18801|Medium|0.1|280.98|35.67|254|Brett Hawkins|Delivery Truck|Home Office|Furniture|Tables|Jumbo Box|Global Adaptabilities™ Conference Tables|0.66|United States|West|Colorado|Highlands Ranch|80126|2015-06-10|2015-06-11|-53.745|5|1332.82|86268
18011|Low|0.09|2.88|0.7|259|Edward Pugh|Regular Air|Consumer|Office Supplies|Pens & Art Supplies|Wrap Bag|Newell 340|0.56|United States|West|New Mexico|Santa Fe|87505|2015-01-19|2015-01-19|5.753200000000001|10|26.38|85857
18770|Low|0.02|5.58|5.3|268|James Beck|Regular Air|Home Office|Office Supplies|Envelopes|Small Box|Staples Brown Kraft Recycled Clasp Envelopes|0.35|United States|West|Arizona|Flagstaff|86001|2015-04-07|2015-04-12|-22.48|3|18.67|88941
18771|Low|0.03|40.89|18.98|268|James Beck|Regular Air|Home Office|Furniture|Office Furnishings|Small Box|Eldon Executive Woodline II Cherry Finish Desk Accessories|0.57|United States|West|Arizona|Flagstaff|86001|2015-04-07|2015-04-14|78.98|5|210.77|88941
23059|Low|0.09|35.94|6.66|269|Calvin Boyette|Regular Air|Home Office|Office Supplies|Envelopes|Small Box|Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray|0.4|United States|West|Arizona|Gilbert|85234|2015-06-05|2015-06-10|144.2928|6|209.12|88942
23060|Low|0.0|170.98|13.99|269|Calvin Boyette|Regular Air|Home Office|Furniture|Office Furnishings|Medium Box|Tenex Antistatic Computer Chair Mats|0.75|United States|West|Arizona|Gilbert|85234|2015-06-05|2015-06-12|888.1473|7|1287.17|88942
23061|Low|0.09|4.98|7.44|269|Calvin Boyette|Regular Air|Home Office|Office Supplies|Paper|Small Box|Xerox 1922|0.36|United States|West|Arizona|Gilbert|85234|2015-06-05|2015-06-07|-46.005|9|46.17|88942
21223|Not Specified|0.04|4.98|4.62|290|Sara O'Connor|Regular Air|Small Business|Technology|Computer Peripherals|Small Pack|"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack"|0.64|United States|West|Colorado|Loveland|80538|2015-03-25|2015-03-26|-135.16|20|102.54|90837
5302|High|0.01|8.33|1.99|308|Glen Caldwell|Regular Air|Small Business|Technology|Computer Peripherals|Small Pack|80 Minute Slim Jewel Case CD-R , 10/Pack - Staples|0.52|United States|West|Washington|Seattle|98115|2015-02-14|2015-02-15|10.74|32|280.62|37760
18032|Not Specified|0.09|7.38|5.21|317|Katherine Kearney|Regular Air|Corporate|Furniture|Office Furnishings|Small Box|Eldon® Expressions™ Wood Desk Accessories, Oak|0.56|United States|West|California|Lemon Grove|91945|2015-06-17|2015-06-18|-27.16|9|66.55|86041
18033|Not Specified|0.04|5.98|5.15|317|Katherine Kearney|Regular Air|Corporate|Office Supplies|Paper|Small Box|Xerox 193|0.36|United States|West|California|Lemon Grove|91945|2015-06-17|2015-06-18|-52.34400000000001|17|103.49|86041
18034|Not Specified|0.04|15.42|10.68|317|Katherine Kearney|Regular Air|Corporate|Office Supplies|Storage & Organization|Small Box|Decoflex Hanging Personal Folder File, Blue|0.58|United States|West|California|Lemon Grove|91945|2015-06-17|2015-06-18|-119.936|12|192.18|86041
18261|Critical|0.06|276.2|24.49|335|Curtis O'Connell|Regular Air|Corporate|Furniture|Chairs & Chairmats|Large Box|SAFCO Arco Folding Chair||United States|West|Oregon|Medford|97504|2015-05-04|2015-05-05|2639.4708|14|3825.32|87277
18262|Critical|0.09|6.28|5.29|335|Curtis O'Connell|Regular Air|Corporate|Furniture|Office Furnishings|Small Box|Eldon® 200 Class™ Desk Accessories, Burgundy|0.43|United States|West|Oregon|Medford|97504|2015-05-04|2015-05-04|-5.2|1|8.53|87277
19107|Low|0.08|4.89|4.93|353|Bonnie Chambers|Express Air|Home Office|Technology|Computer Peripherals|Small Pack|"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack"|0.66|United States|West|Arizona|Glendale|85301|2015-05-14|2015-05-14|-165.45|17|84.76|89647
19108|Low|0.07|6.68|6.92|353|Bonnie Chambers|Regular Air|Home Office|Office Supplies|Paper|Small Box|Xerox 1898|0.37|United States|West|Arizona|Glendale|85301|2015-05-14|2015-05-21|-141.12|16|104.84|89647
20760|Critical|0.07|124.49|51.94|357|Barbara McNamara|Delivery Truck|Corporate|Furniture|Tables|Jumbo Box|Bevis 36 x 72 Conference Tables|0.63|United States|West|Arizona|Kingman|86401|2015-05-24|2015-05-25|1074.44|14|1714.93|91131
24794|Low|0.09|19.23|6.15|369|Troy Moon|Express Air|Corporate|Furniture|Office Furnishings|Small Pack|"Executive Impressions 13"" Clairmont Wall Clock"|0.44|United States|West|California|Oakland|94601|2015-04-11|2015-04-13|211.232|21|394.1|90292
18428|High|0.05|178.47|19.99|411|Carolyn Proctor|Express Air|Consumer|Office Supplies|Storage & Organization|Small Box|Hot File® 7-Pocket, Floor Stand|0.55|United States|West|California|Oakland|94601|2015-05-04|2015-05-07|943.0|9|1531.31|87905
22355|High|0.02|15.28|1.99|428|Ernest Barber|Regular Air|Corporate|Technology|Computer Peripherals|Small Pack|Memorex 4.7GB DVD+R, 3/Pack|0.42|United States|West|Nevada|Carson City|89701|2015-01-15|2015-01-16|163.1574|15|236.46|88479
22356|High|0.0|85.99|3.3|428|Ernest Barber|Regular Air|Corporate|Technology|Telephones and Communication|Small Pack|Accessory20|0.37|United States|West|Nevada|Carson City|89701|2015-01-15|2015-01-16|-302.225|1|73.82|88479
25351|Not Specified|0.05|10.98|4.8|428|Ernest Barber|Regular Air|Corporate|Office Supplies|Envelopes|Small Box|"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9"""|0.36|United States|West|Nevada|Carson City|89701|2015-03-03|2015-03-05|90.62|22|243.11|88480
20851|High|0.03|15.99|11.28|451|Joyce Murray|Regular Air|Home Office|Technology|Office Machines|Medium Box|210 Trimline Phone, White|0.38|United States|West|California|Los Altos|94024|2015-04-10|2015-04-11|-53.2962|2|35.48|86010
21117|Critical|0.04|37.7|2.99|451|Joyce Murray|Regular Air|Home Office|Office Supplies|Binders and Binder Accessories|Small Box|Vinyl Sectional Post Binders|0.35|United States|West|California|Los Altos|94024|2015-05-27|2015-05-28|299.6739|12|434.31|86012
18536|Low|0.01|8.88|6.28|451|Joyce Murray|Regular Air|Home Office|Office Supplies|Binders and Binder Accessories|Small Box|GBC Instant Index™ System for Binding Systems|0.35|United States|West|California|Los Altos|94024|2015-01-05|2015-01-10|-15.456|2|19.86|86013
18537|Low|0.06|2.88|0.99|451|Joyce Murray|Regular Air|Home Office|Office Supplies|Labels|Small Box|Avery 514|0.36|United States|West|California|Los Altos|94024|2015-01-05|2015-01-14|16.0494|8|23.26|86013
21118|Critical|0.01|55.99|5.0|452|Leslie Rowland|Regular Air|Home Office|Technology|Telephones and Communication|Small Pack|Accessory36|0.83|United States|West|California|Los Banos|93635|2015-05-27|2015-05-28|-235.895|1|51.83|86012
22318|Not Specified|0.03|29.34|7.87|453|George Terry|Regular Air|Corporate|Furniture|Office Furnishings|Small Box|"Seth Thomas 14"" Putty-Colored Wall Clock"|0.54|United States|West|California|Los Gatos|95032|2015-05-08|2015-05-10|-41.32|1|32.4|86011
18467|Low|0.07|165.2|19.99|463|Debbie Stevenson|Regular Air|Small Business|Office Supplies|Storage & Organization|Small Box|Economy Rollaway Files|0.59|United States|West|California|West Hollywood|90069|2015-01-14|2015-01-16|521.69|7|1081.54|88061
20668|Not Specified|0.05|2.88|0.5|485|Edward Leonard|Regular Air|Corporate|Office Supplies|Labels|Small Box|Avery 49|0.36|United States|West|California|Fresno|93727|2015-03-18|2015-03-20|6.051299999999999|3|8.77|91062
18757|Not Specified|0.02|6.48|6.6|493|Douglas Buck|Regular Air|Consumer|Office Supplies|Paper|Small Box|Xerox 21|0.37|United States|West|Washington|Seatac|98158|2015-01-20|2015-01-22|-92.05|10|66.71|88906
18758|Not Specified|0.04|17.15|4.96|493|Douglas Buck|Regular Air|Consumer|Office Supplies|Storage & Organization|Small Box|Advantus Rolling Storage Box|0.58|United States|West|Washington|Seatac|98158|2015-01-20|2015-01-21|6.11|5|87.16|88906
19146|Medium|0.06|8.32|2.38|494|Jimmy Alston Holder|Regular Air|Consumer|Technology|Computer Peripherals|Small Pack|Imation 3.5 IBM Formatted Diskettes, 10/Box|0.74|United States|West|Washington|Seattle|98115|2015-05-15|2015-05-17|-36.63|12|101.26|88905
19147|Medium|0.08|2.94|0.96|494|Jimmy Alston Holder|Regular Air|Consumer|Office Supplies|Pens & Art Supplies|Wrap Bag|Newell 343|0.58|United States|West|Washington|Seattle|98115|2015-05-15|2015-05-17|-2.12|6|17.4|88905
19450|Critical|0.01|4.98|6.07|494|Jimmy Alston Holder|Regular Air|Consumer|Office Supplies|Paper|Small Box|Xerox 1897|0.36|United States|West|Washington|Seattle|98115|2015-02-10|2015-02-11|-35.9164|10|52.93|88907
18914|Critical|0.02|1360.14|14.7|494|Jimmy Alston Holder|Delivery Truck|Consumer|Technology|Office Machines|Jumbo Drum|Okidata ML395C Color Dot Matrix Printer|0.59|United States|West|Washington|Seattle|98115|2015-06-20|2015-06-22|3042.18|6|8637.44|88908
24046|Not Specified|0.02|9.06|9.86|494|Jimmy Alston Holder|Regular Air|Consumer|Office Supplies|Paper|Small Box|Southworth 25% Cotton Linen-Finish Paper & Envelopes|0.4|United States|West|Washington|Seattle|98115|2015-06-20|2015-06-22|-31.755|6|59.95|88908
19895|Low|0.02|48.04|5.09|510|Gregory Rao|Regular Air|Corporate|Office Supplies|Paper|Small Box|Xerox 1910|0.37|United States|West|California|Manteca|95336|2015-01-13|2015-01-13|105.2526|3|152.54|90058
20007|Critical|0.03|6.37|5.19|510|Gregory Rao|Regular Air|Corporate|Office Supplies|Binders and Binder Accessories|Small Box|C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack|0.38|United States|West|California|Manteca|95336|2015-02-01|2015-02-02|-29.0927|14|89.79|90059
23200|Medium|0.02|150.98|13.99|522|Aaron Riggs|Express Air|Small Business|Technology|Office Machines|Medium Box|Canon MP41DH Printing Calculator|0.38|United States|West|Oregon|Redmond|97756|2015-06-22|2015-06-24|26.1|3|480.37|89327
23201|Medium|0.1|5.43|0.95|522|Aaron Riggs|Regular Air|Small Business|Office Supplies|Paper|Wrap Bag|Wirebound Message Book, 4 per Page|0.36|United States|West|Oregon|Redmond|97756|2015-06-22|2015-06-24|-2.58|1|5.76|89327
23202|Medium|0.01|179.29|29.21|522|Aaron Riggs|Delivery Truck|Small Business|Furniture|Tables|Jumbo Box|Bevis Round Conference Table Top, X-Base|0.74|United States|West|Oregon|Redmond|97756|2015-06-22|2015-06-23|2800.12|21|3112.13|89327
22176|High|0.09|17.98|8.51|526|April Hu|Regular Air|Home Office|Technology|Office Machines|Medium Box|Canon P1-DHIII Palm Printing Calculator|0.4|United States|West|Arizona|Mesa|85204|2015-05-25|2015-05-27|-6.612000000000011|12|211.13|90026
20494|Not Specified|0.0|1.88|1.49|526|April Hu|Regular Air|Home Office|Office Supplies|Binders and Binder Accessories|Small Box|Staples® General Use 3-Ring Binders|0.37|United States|West|Arizona|Mesa|85204|2015-01-17|2015-01-18|-15.5595|13|25.39|90027
20495|Not Specified|0.06|5.78|5.67|526|April Hu|Regular Air|Home Office|Office Supplies|Paper|Small Box|Xerox 1978|0.36|United States|West|Arizona|Mesa|85204|2015-01-17|2015-01-18|-108.19|15|87.27|90027
25806|Not Specified|0.02|7.1|6.05|549|Dennis Boykin Townsend|Regular Air|Corporate|Office Supplies|Binders and Binder Accessories|Small Box|"Wilson Jones Hanging View Binder, White, 1"""|0.39|United States|West|New Mexico|Roswell|88201|2015-01-20|2015-01-20|-66.378|9|66.32|90908
2368|Medium|0.0|6.88|2.0|553|Kristine Connolly|Express Air|Home Office|Office Supplies|Paper|Wrap Bag|Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”|0.39|United States|West|California|Los Angeles|90008|2015-01-28|2015-01-29|34.068|36|267.53|17155
349|Not Specified|0.07|2036.48|14.7|553|Kristine Connolly|Delivery Truck|Corporate|Technology|Office Machines|Jumbo Drum|Lexmark 4227 Plus Dot Matrix Printer|0.55|United States|West|California|Los Angeles|90008|2015-02-21|2015-02-21|4073.25|25|43046.2|2433
1115|Low|0.01|4.98|7.44|553|Kristine Connolly|Regular Air|Corporate|Office Supplies|Paper|Small Box|Xerox 1922|0.36|United States|West|California|Los Angeles|90008|2015-04-15|2015-04-24|-179.592|63|330.21|8165
64|Medium|0.08|124.49|51.94|553|Kristine Connolly|Delivery Truck|Corporate|Furniture|Tables|Jumbo Box|Bevis 36 x 72 Conference Tables|0.63|United States|West|California|Los Angeles|90008|2015-06-18|2015-06-19|-500.38|56|6831.37|359
18349|Not Specified|0.07|2036.48|14.7|555|Walter Young|Delivery Truck|Corporate|Technology|Office Machines|Jumbo Drum|Lexmark 4227 Plus Dot Matrix Printer|0.55|United States|West|Utah|Pleasant Grove|84062|2015-02-21|2015-02-21|6028.41|6|10331.09|86190
19115|Low|0.01|4.98|7.44|555|Walter Young|Regular Air|Corporate|Office Supplies|Paper|Small Box|Xerox 1922|0.36|United States|West|Utah|Pleasant Grove|84062|2015-04-15|2015-04-24|-161.6328|16|83.86|86191
18064|Medium|0.08|124.49|51.94|555|Walter Young|Delivery Truck|Corporate|Furniture|Tables|Jumbo Box|Bevis 36 x 72 Conference Tables|0.63|United States|West|Utah|Pleasant Grove|84062|2015-06-18|2015-06-19|-250.19|14|1707.84|86192
20368|Medium|0.0|6.88|2.0|556|Kristina Sanders|Express Air|Home Office|Office Supplies|Paper|Wrap Bag|Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”|0.39|United States|West|Utah|Provo|84604|2015-01-28|2015-01-29|46.14719999999999|9|66.88|86189
20369|Medium|0.03|32.48|35.0|556|Kristina Sanders|Express Air|Home Office|Office Supplies|Storage & Organization|Large Box|Fellowes Neat Ideas® Storage Cubes|0.81|United States|West|Utah|Provo|84604|2015-01-28|2015-01-28|-1116.3348|8|274.91|86189
